Fonte;OFFCod;OFFEscopo;SomaDeHorasApontadas;Andrea_DEPARTAMENTO.Descricao;QuantidadePedida;TipodeProduto;PRODUTOS.Codigo;Produto.Nome;ITENS.Codigo;ITENS.Descricao;Poder Linear;Poder Z;Capacidade(TSS/D);Cap Normal Linear;Cap Normal Z;Evaporacao(T/H);Evap Normal Linear;Evap Normal Z
OffHistorico;210539;TROCADORES DE CALOR (REVAP);592,05;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2120;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);700,01;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2137;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);1902,2;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2109;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);2082,46;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2101;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);2245,91;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2129;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);2776,89;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2105;T/C;;;;;;;;
OffHistorico;210539;TROCADORES DE CALOR (REVAP);3616,71;SOLDA;1;Trocador de Calor;21;TROCADOR DE CALOR;2139;T/C;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;9,12;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;1977;QUALIFICACAO DE PROCEDIMENTOS E SOLDADORES;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;10;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2211;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;32,01;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;1925;TESTE NA FÌBRICA, AFERIÌàÌÄO, CALIBRAÌàÌÄO;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;51,6;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;59,72;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2213;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;77,08;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2219;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;84,08;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;333,08;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;358,39;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2226;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;426,94;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;595,32;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;1437,68;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2208;EQP;;;;;;;;
OffHistorico;220284;VASOS DE PRESS+O E TORRES - OBRA 0-4570 - MODERNIZAÌÄ+O DA REDUC - COQUE;2209,12;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2214;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;18,2;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;203,1;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;440,85;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2213;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;452,85;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2214;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;505,86;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2210;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;576,63;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2211;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;635,6;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;678,2;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;846,8;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;861,6;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;994,4;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;1378,04;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2212;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;1428,28;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2208;EQP;;;;;;;;
OffHistorico;220326;VASOS DE PRESS+O - PROJETO REPLAN/PROPENO;1442,7;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2209;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;52,65;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;1977;QUALIFICACAO DE PROCEDIMENTOS E SOLDADORES;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;78,04;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2228;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;366,4;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;1921;FERRAMENTAS;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;436,44;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2201;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1348,61;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2204;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;1794,52;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2206;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;2440,94;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2207;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;3761,5;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2202;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;7155,63;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2203;EQP;;;;;;;;
OffHistorico;220328;VESSELS AND TOWERS, CGPEX PROJECT -PLANGAS TECAB/REDUC;7271,36;SOLDA;1;Vasos;22;REATOR, VASO E TORRE;2205;EQP;;;;;;;;
OffHistorico;240530;CILINDRO DE CLORO;53,6;SOLDA;1;Cilindro de Cloro;24;CILINDRO DE CLORO;2401;CILINDRO DE CLORO;;;;;;;;
OffHistorico;721159;TAMPOS;40;SOLDA;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;1921;FERRAMENTAS;;;;;;;;
OffHistorico;810390;PRECIPITADORES ELETROST-TICOS PARA CALDEIRA DE RECUPERAÌÄ+O QU-MICA 3.500 TSS/D;423,74;SOLDA;1;Precipitador;81;PRECIPITADOR ELETROSTATICO;8136;OUTROS;41,07142857;53,37942088;3500;0,410714286;0,533794209;;;
OffAnalise;100653;TUBOS ALETADOS LINEAR;315;SOLDA;1;Caldeira;10;CALDEIRAS NAO DEFINIDAS;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;121278;CALDEIRA COMPACTA 50 T/H;2289;SOLDA;1;Caldeira;12;CALDEIRA COMPACTA;1152;TUBOS DO ECO;7,352941176;-130,1888354;;;;50;0,073529412;-1,301888354
OffAnalise;121336;PACKAGE 45 t/h;2570;SOLDA;1;Caldeira;12;CALDEIRA COMPACTA;1152;TUBOS DO ECO;5,882352941;-136,3579803;;;;45;0,058823529;-1,363579803
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;2919;SOLDA;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1128;PAINEIS DO EVAPORADOR;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131251;1 X CALDEIRA BFB 75 T/H;4267;SOLDA;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;TUBOS DO ECO;14,70588235;-99,34311098;;;;75;0,147058824;-0,99343111
OffAnalise;131257;02 X CALDEIRA 200 T/H;18508;SOLDA;2;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;TUBOS DO ECO;51,47058824;54,88551111;;;;200;0,514705882;0,548855111
OffAnalise;131273;ESPAÌàADORES / CURVAS / SUPORTE / PAINEIS;87;SOLDA;1;Caldeira;13;CALDEIRA P/ QUEIMA DE COMBUSTIVEL SOLIDO;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;141368;BICAS DE FUNDIDO;2675;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1125;BICAS DE FUNDIDO;;;;;;;;
OffAnalise;141381;BICAS DE FUNDIDO;7404;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1125;BICAS DE FUNDIDO;;;;;;;;
OffAnalise;141555;BICA DE FUNDIDO C/ REVESTIMENTO (ESTOQUE);7250;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1125;BICAS DE FUNDIDO;;;;;;;;
OffAnalise;141556;BICA DE FUNDIDO S/ REVESTIMENTO (ESTOQUE);3554;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1125;BICAS DE FUNDIDO;;;;;;;;
OffAnalise;141582;REFORMA CALDEIRA DO CDQ;3170;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;PAINEIS DO EVAPORADOR;;;;;;;;
OffAnalise;141582;REFORMA CALDEIRA DO CDQ;1760;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;141593;REFORMA DA CALDEIRA DE RECUPERAÌàÌÄO CR-2;1020;SOLDA;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;150045;2 CALD. MB-EB;11232;SOLDA;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;150084;01 X CALD. AQUATUBULAR CONVENCIONAL;4902;SOLDA;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;150097;02 X CALD. MB-EB 300T T/H;34496;SOLDA;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;TUBOS DO ECO;80,88235294;178,2684088;;;;300;0,808823529;1,782684088
OffAnalise;150150;ECONOMIZADOR;6290;SOLDA;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;160035;1 X CALDEIRA DE RECUP. CALOR 52T/H;2809;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1152;TUBOS DO ECO;7,941176471;-127,7211774;;;;52;0,079411765;-1,277211774
OffAnalise;160036;1 X CALDEIRA HRSG 140 T/H;4335;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1152;TUBOS DO ECO;33,82352941;-19,14422749;;;;140;0,338235294;-0,191442275
OffAnalise;160036;1 X CALDEIRA HRSG 140 T/H;3325;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1128;PAINEIS DO EVAPORADOR;33,82352941;-19,14422749;;;;140;0,338235294;-0,191442275
OffAnalise;160037;04 X HRSG;16307;SOLDA;4;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1128;PAINEIS DO EVAPORADOR;;;;;;;;
OffAnalise;160037;04 X HRSG;15968;SOLDA;4;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;160039;01 X  HRSG 120 T/H;2820;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1128;PAINEIS DO EVAPORADOR;27,94117647;-43,82080703;;;;120;0,279411765;-0,43820807
OffAnalise;160039;01 X  HRSG 120 T/H;2851;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1152;TUBOS DO ECO;27,94117647;-43,82080703;;;;120;0,279411765;-0,43820807
OffAnalise;160042;CALDEIRA RECUPERADORA DE CALOR L-5132001;4354;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1128;PAINEIS DO EVAPORADOR;;;;;;;;
OffAnalise;160042;CALDEIRA RECUPERADORA DE CALOR L-5132001;3784;SOLDA;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1152;TUBOS DO ECO;;;;;;;;
OffAnalise;721248;TUBO ALETADO ESPIRAL POR ALTA FREQUÌ_NCIA;285;SOLDA;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;7248;TUBOS ALETADOS ESPIRAL;;;;;;;;
OffAnalise;721249;TUBO ALETADO ESPIRAL POR ALTA FREQUÌ_NCIA;422;SOLDA;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;7249;TUBO ALETADO ESPITAL POR ALTA FREQUÌ_NCIA;;;;;;;;
OffAnalise;721252;TUBOS ALETADOS ESPIRAL POR ALTA FREQUENCIA;470;SOLDA;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;7252;TUBO ALETADO ESPIRAL POR ALTA FREQUÌ_NCIA;;;;;;;;
OffAnalise;721260;TUBO ALETADO ESPIRAL POR ALTA FREQUÌ_NCIA;648;SOLDA;1;Outros;72;PRESTACAO DE SERVICOS EM GERAL;7200;;;;;;;;;
LWarcel;LWarcel;CRQ;650;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;Link pipe super aquecedor;;;;;;;;
LWarcel;LWarcel;CRQ;650;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
LWarcel;LWarcel;CRQ;740;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
LWarcel;LWarcel;CRQ;810;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
LWarcel;LWarcel;CRQ;814;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
LWarcel;LWarcel;CRQ;820;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;Super aquecedor interno#;;;;;;;;
LWarcel;LWarcel;CRQ;841;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
LWarcel;LWarcel;CRQ;932;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;Super aquecedor interno#;;;;;;;;
LWarcel;LWarcel;CRQ;985;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
LWarcel;LWarcel;CRQ;1120;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
LWarcel;LWarcel;CRQ;1294;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
LWarcel;LWarcel;CRQ;1368;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
LWarcel;LWarcel;CRQ;1460;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1154;Link pipe do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;195;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Iguacu;Iguacu;CRQ;195;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;230;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;300;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1154;Link pipe do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;300;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Iguacu;Iguacu;CRQ;330;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
Iguacu;Iguacu;CRQ;348;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Iguacu;Iguacu;CRQ;355;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Iguacu;Iguacu;CRQ;395;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Iguacu;Iguacu;CRQ;440;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;Coletor do super aquecedor;;;;;;;;
Iguacu;Iguacu;CRQ;440;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
Iguacu;Iguacu;CRQ;459;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Iguacu;Iguacu;CRQ;459;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
Fibria;Fibria;CRQ;940;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;Coletor do super aquecedor;;;;;;;;
Fibria;Fibria;CRQ;1015;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;Link pipe da fornalha;;;;;;;;
Fibria;Fibria;CRQ;1124;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
Fibria;Fibria;CRQ;1300;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1128;Paines de evaporador;;;;;;;;
Fibria;Fibria;CRQ;1300;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1152;Bloco (Tubos) do Economizador;;;;;;;;
Fibria;Fibria;CRQ;1330;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1154;Link pipe do economizador;;;;;;;;
Fibria;Fibria;CRQ;1348;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Fibria;Fibria;CRQ;1.546;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;Super aquecedor interno#;;;;;;;;
Fibria;Fibria;CRQ;1.630;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;Paines da fornalha;;;;;;;;
Fibria;Fibria;CRQ;1770;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1111;TubulÌ£o de vapor;;;;;;;;
Fibria;Fibria;CRQ;1815;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;Link pipe super aquecedor;;;;;;;;
Fibria;Fibria;CRQ;1870;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
Fibria;Fibria;CRQ;1918;Conformacao;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1151;Coletores do economizador;;;;;;;;
Fibria;Fibria;CRQ;1.941;Usinagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;Super aquecedor interno#;;;;;;;;
Fibria;Fibria;CRQ;2282;Montagem;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1129;Coletor evaporador;;;;;;;;
Fibria;Fibria;CRQ;2360;Solda;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;Coletor da fornalha;;;;;;;;
PropostaAjustada;66;1 x WHB + SH + ECO;2400;TRACAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1122;;;;;;;;;
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;47;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1111;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;48;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1121;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;24893;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1122;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;3;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1124;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;7;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1131;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;1;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1132;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;4;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1133;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;8;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1134;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;12;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1151;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;27;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1163;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;5;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1214;;66;156;;;;250;1;2
PropostaAjustada;71;2 x CALDEIRAS 250 T/H;20500;TRACAGEM;2;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1601;;66;156;;;;250;1;2
PropostaAjustada;99;47 x T/C;87;TRACAGEM;47;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;104;22 x T/C;42;TRACAGEM;22;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;107;REFORMA CALD. MHI ( SG 2001 );5;TRACAGEM;1;Caldeira;15;CALDEIRA PARA QUEIMA DE OLEO E GAS;1151;;;;;;;;;
PropostaAjustada;108;26 X T/C;60;TRACAGEM;26;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;115;1 X CALDEIRA 180 T/H;5394;TRACAGEM;1;Caldeira;16;CALDEIRA DE RECUPERACAO DE CALOR, HRSG;1122;;46;59;;;;180;0;1
PropostaAjustada;117;UP-GRADE RB-2;28;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;43;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;59;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1124;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;30;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1131;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;9;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1132;;;;;;;;;
PropostaAjustada;117;UP-GRADE RB-2;12;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1134;;;;;;;;;
PropostaAjustada;130;10 X T/C;20;TRACAGEM;10;Trocador de Calor;21;TROCADOR DE CALOR;2101;;;;;;;;;
PropostaAjustada;131;10 X VASOS;98;TRACAGEM;10;Vasos;22;REATOR, VASO E TORRE;2201;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;160;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1121;;;;;;;;;
PropostaAjustada;132;UP GRADE CRU;99;TRACAGEM;1;Caldeira;14;CALDEIRA DE RECUPERACAO QUIMICA;1122;;;;;;;;;
